YEAR,MO,DY,WD10M,WS50M,PS,WS10M,WD50M,RH2M,PRECTOTCORR,T2M,T2MDEW,TS,ALLSKY_SFC_UV_INDEX
2019,12,23,313.88,9.89,97.19,6.33,314.0,65.0,0.01,11.27,4.42,10.67,0.34
2019,12,24,319.06,7.48,97.73,4.91,319.31,77.56,0.01,10.06,5.87,9.44,0.4
2019,12,25,304.19,6.2,97.57,3.94,304.69,60.25,0.0,11.94,3.78,10.71,0.38
2019,12,26,298.62,5.71,97.48,3.48,298.25,56.44,0.0,12.12,2.83,10.98,0.37
2019,12,27,322.38,7.46,97.65,4.95,322.5,68.06,0.04,11.0,4.4,10.37,0.37
2019,12,28,340.38,8.3,97.67,5.57,340.5,80.81,0.56,10.23,6.69,10.17,0.28
2019,12,29,124.06,7.33,97.92,4.68,109.19,72.44,0.43,6.9,1.5,6.79,0.29
2019,12,30,162.44,9.02,97.8,6.03,162.94,74.81,0.73,5.8,1.24,5.52,0.24
2019,12,31,57.5,9.32,97.98,6.58,58.19,76.0,1.47,5.7,1.55,5.54,0.27
2020,1,1,300.75,6.34,98.23,4.05,300.88,78.56,0.01,5.24,1.33,4.93,0.29
2020,1,2,283.62,4.49,98.32,2.83,283.31,68.62,0.01,7.15,1.03,5.72,0.33
2020,1,3,263.62,2.65,98.17,1.88,262.19,49.81,0.0,8.5,-2.08,5.89,0.37
2020,1,4,331.44,5.28,97.99,3.45,330.94,74.19,0.02,7.15,2.41,6.39,0.3
2020,1,5,334.31,7.56,97.83,4.77,334.5,82.38,0.13,8.3,5.54,7.9,0.22
2020,1,6,220.19,6.51,97.9,4.27,220.31,79.25,0.17,7.5,3.81,7.3,0.31
2020,1,7,289.44,5.12,97.96,3.57,289.25,74.0,0.08,7.78,3.01,6.79,0.34
2020,1,8,280.44,3.7,97.75,2.45,280.5,78.56,7.82,7.62,4.07,6.93,0.18
2020,1,9,155.0,2.73,97.73,2.02,155.75,76.69,5.76,8.01,3.83,7.08,0.24
2020,1,10,77.0,2.21,97.55,1.55,78.06,81.69,2.42,7.47,4.23,6.09,0.25
2020,1,11,23.38,6.59,97.41,4.38,23.94,88.0,14.26,7.57,5.63,7.38,0.26
2020,1,12,141.88,6.7,97.47,4.27,142.12,86.81,1.45,7.15,5.01,7.1,0.23
2020,1,13,171.81,8.29,97.5,5.73,172.25,83.5,0.41,7.25,4.37,7.23,0.29
2020,1,14,211.44,4.64,97.76,3.16,210.94,79.12,0.05,7.34,3.58,6.87,0.39
2020,1,15,253.56,4.55,97.86,3.09,254.06,72.56,0.0,7.08,1.8,6.14,0.41
2020,1,16,259.19,2.74,98.03,1.84,276.19,65.88,0.0,7.53,0.97,6.44,0.41
2020,1,17,197.12,4.45,98.03,2.74,240.56,58.56,0.0,7.65,-0.88,6.58,0.4
2020,1,18,292.0,5.09,98.03,3.35,292.31,70.0,0.0,8.71,2.94,7.82,0.4
2020,1,19,228.19,6.18,97.27,4.15,228.5,62.12,0.06,8.13,0.76,7.55,0.39
2020,1,20,107.0,6.51,97.26,4.61,108.0,79.0,0.51,8.97,4.97,8.61,0.34
2020,1,21,117.38,10.72,97.66,7.87,118.44,82.44,0.1,10.87,7.48,10.76,0.35
2020,1,22,120.44,8.11,97.83,5.64,121.12,85.25,0.04,10.19,7.53,10.3,0.4
2020,1,23,124.25,5.2,97.54,3.8,125.56,81.25,0.03,9.96,6.35,10.07,0.44
2020,1,24,220.88,3.88,97.45,2.59,222.12,69.19,0.02,10.92,4.4,10.66,0.42
2020,1,25,267.69,6.26,97.4,3.6,267.75,49.62,0.0,10.34,-0.51,9.79,0.45
2020,1,26,280.75,7.74,97.28,4.78,281.12,63.38,0.05,10.29,3.26,9.83,0.52
2020,1,27,279.44,4.74,97.58,2.95,278.5,72.19,0.0,10.07,4.73,9.69,0.5
2020,1,28,257.69,5.23,97.54,3.51,258.06,63.0,0.0,9.69,2.01,8.94,0.49
2020,1,29,313.06,4.0,97.5,2.77,313.12,54.88,0.0,11.89,2.65,10.57,0.51
2020,1,30,264.62,4.56,97.59,2.8,265.81,68.5,0.01,12.2,5.81,12.12,0.53
2020,1,31,279.62,3.71,97.43,2.41,280.56,65.94,0.0,13.4,6.33,13.11,0.47
2020,2,1,213.75,3.8,97.44,2.27,223.0,61.62,0.09,12.77,5.01,13.01,0.53
2020,2,2,326.44,6.91,97.85,4.48,326.38,75.19,0.01,12.06,6.94,12.0,0.62
2020,2,3,321.62,7.73,97.85,4.8,321.94,62.81,0.0,14.48,6.58,14.16,0.63
2020,2,4,318.75,8.37,97.34,5.19,319.19,51.75,0.01,15.69,4.15,15.28,0.67
2020,2,5,343.12,11.69,97.25,8.55,343.44,58.94,0.06,9.8,1.57,9.87,0.59
2020,2,6,283.94,8.6,97.7,5.69,299.06,60.62,0.04,7.66,-0.61,7.69,0.61
2020,2,7,276.56,6.52,97.89,4.05,277.5,54.38,0.0,6.94,-2.8,7.01,0.63
2020,2,8,257.31,5.05,97.71,2.97,258.88,44.12,0.39,10.57,-1.86,10.02,0.59
2020,2,9,223.75,3.18,98.15,2.23,225.06,45.94,0.38,10.73,-1.06,10.24,0.62
2020,2,10,281.81,4.59,98.27,3.09,282.44,44.56,0.0,12.98,0.37,11.67,0.68
2020,2,11,302.5,6.49,97.74,4.06,303.25,42.81,0.0,14.46,0.71,13.44,0.71
2020,2,12,262.62,4.45,97.55,2.61,263.44,44.31,0.0,14.01,0.9,13.59,0.77
2020,2,13,226.88,5.68,97.46,3.7,227.56,36.12,0.0,13.25,-2.34,11.98,0.59
2020,2,14,261.94,6.23,97.52,3.78,261.38,66.44,0.0,13.12,6.02,13.36,0.74
2020,2,15,234.88,4.17,97.82,2.86,246.69,71.44,0.02,12.15,6.2,13.26,0.79
2020,2,16,171.62,2.5,97.97,1.77,174.5,72.44,0.0,11.55,5.65,11.84,0.81
2020,2,17,174.56,2.57,97.88,1.85,176.44,74.5,0.01,10.42,5.08,11.3,0.83
2020,2,18,257.75,5.14,97.78,3.48,257.38,67.75,0.0,11.58,4.98,11.4,0.86
2020,2,19,329.56,7.2,97.78,4.75,329.44,68.81,0.01,10.8,4.18,11.19,0.69
2020,2,20,225.19,5.05,97.71,3.42,238.19,62.06,0.0,10.02,1.53,10.37,0.88
2020,2,21,142.12,2.29,97.79,1.55,129.0,58.25,0.0,11.48,1.8,11.11,0.91
2020,2,22,229.56,7.09,98.1,4.61,244.25,70.81,0.0,9.75,3.69,10.22,0.91
2020,2,23,175.94,4.05,98.37,2.73,174.56,62.62,0.0,10.56,2.36,10.94,1.02
2020,2,24,236.56,3.41,97.78,2.3,235.12,39.69,0.0,14.63,-0.49,13.38,1.05
2020,2,25,264.44,5.66,97.02,3.8,265.62,37.88,0.0,15.8,0.3,14.28,1.03
2020,2,26,296.56,7.02,96.73,4.26,295.94,51.81,0.0,14.5,3.37,14.74,0.91
2020,2,27,281.5,4.8,97.18,3.09,281.38,60.06,0.01,12.52,3.54,12.98,0.95
2020,2,28,241.69,5.16,97.33,3.5,241.31,47.31,0.0,13.8,1.64,13.38,1.01
2020,2,29,186.56,6.24,97.17,4.25,187.44,54.75,0.0,14.45,3.46,13.7,1.06
2020,3,1,258.31,9.02,96.83,5.73,258.88,32.38,0.0,17.09,-0.92,16.8,1.04
2020,3,2,190.94,7.28,96.51,5.11,191.69,54.25,1.74,16.48,5.37,16.54,0.94
2020,3,3,299.12,9.09,96.48,6.24,299.0,52.06,1.39,12.53,1.97,12.8,0.95
2020,3,4,313.75,12.52,96.56,9.16,314.0,53.69,0.27,12.36,2.64,12.4,0.92
2020,3,5,258.12,7.17,96.72,4.56,259.25,54.88,0.0,14.05,3.64,14.45,1.23
2020,3,6,249.44,5.95,96.22,3.71,249.44,51.19,0.02,15.44,4.87,15.31,0.95
2020,3,7,314.5,8.27,96.65,5.84,315.0,64.38,0.88,9.22,2.44,9.61,0.99
2020,3,8,328.44,8.62,97.26,6.06,328.5,66.19,0.14,9.22,2.3,9.72,0.77
2020,3,9,306.44,5.85,96.99,3.95,307.06,64.56,2.79,11.01,3.03,11.26,0.97
2020,3,10,199.0,10.99,96.87,7.89,199.19,70.56,2.73,9.92,4.37,10.04,0.72
2020,3,11,189.94,6.58,97.56,4.58,234.62,75.56,0.49,11.62,6.77,12.31,0.68
2020,3,12,189.75,3.99,97.55,2.66,203.0,59.5,0.0,14.31,4.59,14.88,1.17
2020,3,13,245.88,7.33,97.01,4.64,246.56,41.12,0.0,17.43,2.58,17.19,1.14
2020,3,14,189.0,6.61,96.81,4.16,188.56,48.5,0.01,17.01,5.17,17.51,1.16
2020,3,15,193.56,4.26,96.99,2.87,232.75,60.88,0.01,16.21,6.99,17.9,1.25
2020,3,16,111.94,5.37,97.15,4.37,112.31,74.88,0.09,14.02,8.86,15.46,1.02
2020,3,17,96.56,8.61,97.5,6.93,97.5,83.25,11.8,12.81,9.91,13.31,0.83
2020,3,18,75.62,5.69,97.48,4.7,76.25,81.06,3.88,12.96,9.57,13.83,0.67
2020,3,19,86.12,4.79,97.34,3.53,86.12,76.06,0.64,12.0,7.38,13.37,0.79
2020,3,20,96.19,7.78,96.91,6.3,97.06,77.81,1.56,12.76,8.47,13.9,1.09
2020,3,21,94.06,7.32,95.85,5.7,96.19,75.56,5.43,14.51,9.54,15.4,0.38
2020,3,22,211.25,6.38,96.27,4.45,255.44,73.81,1.39,13.65,8.45,14.68,0.68
2020,3,23,76.81,2.84,96.84,1.95,74.88,73.0,1.68,13.33,8.09,14.4,1.06
2020,3,24,73.69,7.5,96.49,5.95,74.25,77.5,8.03,12.69,8.29,13.69,0.63
2020,3,25,215.31,11.38,95.73,8.98,201.19,80.12,7.67,7.91,4.53,8.03,0.77
2020,3,26,275.75,7.74,96.13,5.26,276.25,57.12,0.02,7.84,-1.39,8.74,1.09
2020,3,27,235.19,6.97,96.19,4.84,234.56,53.06,0.22,11.18,0.93,11.87,1.24
2020,3,28,197.88,2.77,96.61,1.91,212.94,81.38,38.67,10.65,7.37,11.45,0.95
2020,3,29,90.12,4.94,96.57,3.7,75.62,91.31,44.78,7.73,6.38,7.84,0.45
2020,3,30,268.12,5.0,96.69,3.38,267.5,75.25,0.68,10.34,5.68,10.34,1.18
2020,3,31,247.31,4.44,96.8,3.3,247.31,66.12,2.04,12.77,6.1,11.8,1.32
2020,4,1,194.69,5.56,96.57,3.73,195.94,60.31,0.02,15.63,6.77,15.68,1.14
2020,4,2,53.25,5.5,96.2,4.45,53.38,76.75,1.07,13.16,8.6,14.6,1.19
2020,4,3,47.94,5.27,96.14,3.96,48.12,84.38,6.7,11.33,8.65,11.92,0.74
2020,4,4,265.19,6.95,96.9,4.62,264.31,73.06,0.15,11.65,6.18,12.52,1.11
2020,4,5,239.44,3.59,97.08,2.24,240.81,61.56,0.0,13.33,4.59,14.4,1.46
2020,4,6,119.25,3.42,97.36,2.16,126.56,67.62,0.28,13.57,6.8,15.14,1.45
2020,4,7,139.81,3.78,97.64,2.62,137.19,56.0,0.02,13.18,3.36,14.3,1.45
2020,4,8,158.12,2.39,97.53,1.83,155.0,69.19,0.37,13.9,7.48,15.37,1.46
2020,4,9,192.94,3.23,97.35,2.19,196.5,76.5,1.27,13.64,9.14,14.68,1.27
2020,4,10,155.31,4.73,97.26,3.35,156.62,70.88,3.06,14.41,8.65,15.3,1.51
2020,4,11,99.25,3.61,97.34,2.66,99.81,75.38,0.23,13.19,8.63,14.23,1.36
2020,4,12,103.19,3.61,97.27,2.71,103.44,62.38,0.0,14.33,6.4,15.12,1.89
2020,4,13,130.69,5.02,96.67,3.8,131.75,71.88,0.0,14.48,8.77,15.24,1.45
2020,4,14,216.5,5.66,96.13,3.85,215.88,56.06,0.0,19.96,8.61,20.22,1.52
2020,4,15,100.56,4.56,96.99,3.21,101.62,67.12,0.0,17.27,10.59,18.07,1.32
2020,4,16,197.75,3.14,97.22,2.23,200.5,66.25,0.17,19.44,12.08,20.48,1.62
2020,4,17,204.38,4.02,97.08,2.8,206.75,62.62,0.19,21.39,12.54,22.23,1.65
2020,4,18,173.94,4.12,96.93,2.87,174.88,52.56,0.03,22.34,10.83,23.12,1.64
2020,4,19,116.25,3.99,96.28,2.82,119.25,61.62,1.64,19.55,11.24,19.99,1.09
2020,4,20,252.25,7.98,95.38,5.61,252.75,62.06,1.45,18.9,11.14,19.39,1.31
2020,4,21,270.5,7.77,95.95,5.47,271.56,48.88,0.02,19.05,6.49,20.01,1.8
2020,4,22,172.81,4.82,96.28,3.31,160.12,63.31,8.51,16.36,8.46,17.58,1.39
2020,4,23,39.25,5.3,96.77,3.84,36.75,66.19,0.7,16.37,9.3,18.43,1.47
2020,4,24,202.0,3.6,96.86,2.65,204.06,63.56,0.11,17.84,9.73,19.33,1.37
2020,4,25,196.25,4.8,96.43,3.47,197.0,58.38,0.03,17.79,8.77,17.44,1.41
2020,4,26,116.94,2.94,96.26,1.98,120.06,62.38,1.05,19.05,10.61,20.34,1.43
2020,4,27,166.88,3.34,96.71,2.55,169.56,60.56,0.1,20.34,11.05,21.56,1.67
2020,4,28,201.56,3.61,96.77,2.66,202.44,49.69,0.15,22.65,10.1,23.45,1.84
2020,4,29,42.12,4.99,96.9,3.8,41.5,70.81,2.21,17.98,11.98,19.47,1.59
2020,4,30,235.81,3.51,97.06,2.41,235.0,53.88,0.0,19.55,8.35,20.93,2.02
2020,5,1,218.0,3.9,97.08,2.46,232.12,47.06,0.0,21.55,7.62,23.0,2.09
2020,5,2,242.31,4.6,97.1,2.99,241.25,53.12,0.0,21.76,10.37,23.62,2.09
2020,5,3,247.44,5.64,97.09,3.85,276.56,50.0,0.0,22.21,9.66,23.79,2.1
2020,5,4,268.88,3.51,97.06,2.3,267.0,47.31,0.0,24.69,11.23,26.44,2.31
2020,5,5,235.56,6.95,96.91,4.7,236.94,40.38,0.0,26.5,8.8,27.12,2.2
2020,5,6,231.44,7.16,96.66,4.74,232.62,29.0,0.0,29.24,6.83,29.46,2.1
2020,5,7,134.31,6.5,96.94,5.3,133.75,50.62,0.0,22.65,10.73,24.54,2.06
2020,5,8,121.31,6.7,97.13,5.7,122.12,62.5,0.01,19.75,11.57,21.74,2.09
2020,5,9,109.94,4.08,96.7,3.01,110.94,64.81,0.02,19.25,11.83,20.55,1.13
2020,5,10,171.12,4.57,96.14,3.19,174.88,48.56,0.0,24.84,10.88,26.36,1.96
2020,5,11,107.88,5.48,96.4,4.22,124.12,50.38,0.02,23.17,10.73,25.39,1.98
2020,5,12,138.94,5.76,96.74,4.52,139.5,52.56,0.0,21.01,9.63,22.76,2.05
2020,5,13,189.5,6.78,96.2,4.57,191.12,39.31,0.04,26.86,9.89,26.94,0.75
2020,5,14,228.81,10.33,96.07,6.98,228.69,27.88,0.0,27.9,5.25,27.63,1.63
2020,5,15,93.25,6.34,96.61,4.77,93.44,43.69,0.0,22.42,8.56,23.65,1.67
2020,5,16,179.81,4.81,96.23,3.36,179.12,36.31,0.01,25.21,7.41,25.01,1.5
2020,5,17,174.12,7.92,96.57,6.66,188.75,52.44,0.38,23.19,12.04,24.67,1.38
2020,5,18,345.19,8.67,96.75,7.25,344.44,57.06,0.65,20.4,10.72,22.4,2.07
2020,5,19,314.38,5.88,96.93,4.45,314.75,55.25,3.14,19.18,9.05,20.65,2.02
2020,5,20,307.75,7.27,96.75,5.09,307.06,44.38,0.03,21.78,8.01,23.11,2.27
2020,5,21,255.81,8.55,96.98,6.14,255.62,46.75,0.0,20.94,8.31,22.31,2.28
2020,5,22,152.38,6.7,97.52,4.76,136.5,47.31,0.0,20.83,7.94,22.58,2.34
2020,5,23,153.81,3.81,97.85,2.91,154.06,51.06,0.0,20.32,8.18,22.43,2.36
2020,5,24,178.12,3.33,97.66,2.48,177.94,45.31,0.0,21.49,6.83,23.55,2.33
2020,5,25,112.62,3.51,97.46,2.51,110.88,39.5,0.0,23.97,7.96,25.8,2.12
2020,5,26,56.38,4.03,97.45,3.11,51.75,45.31,0.1,23.23,9.11,25.68,2.09
2020,5,27,49.75,6.02,97.57,4.59,49.0,45.44,0.04,20.98,7.25,23.04,1.98
2020,5,28,74.06,4.86,97.56,3.63,71.88,53.25,0.03,18.92,7.3,21.84,2.29
2020,5,29,199.88,5.33,96.93,3.95,201.75,73.94,3.82,18.65,13.58,19.25,1.55
2020,5,30,211.19,3.2,96.52,2.2,223.88,61.5,0.93,21.66,13.08,23.2,1.71
2020,5,31,109.62,3.77,96.72,2.63,126.81,58.94,0.86,22.14,12.23,25.03,1.91
2020,6,1,106.38,4.25,96.77,3.48,106.25,68.56,15.14,20.77,14.3,22.56,1.77
2020,6,2,68.25,4.02,96.75,2.94,64.31,51.44,0.01,21.51,9.55,23.95,2.38
2020,6,3,192.0,3.41,96.43,2.38,200.25,52.31,0.12,23.26,11.4,25.33,2.41
2020,6,4,153.31,4.1,96.0,2.95,156.25,52.19,0.0,24.9,12.34,26.76,2.21
2020,6,5,320.75,8.78,96.17,6.75,319.81,48.81,0.0,22.68,10.23,24.34,2.41
2020,6,6,268.44,3.85,96.59,2.55,270.0,43.12,0.0,24.23,8.73,26.15,2.0
2020,6,7,142.38,6.72,96.21,5.36,143.25,46.94,0.05,27.19,12.5,28.03,2.2
2020,6,8,183.38,5.17,96.38,4.1,196.94,57.62,6.13,23.15,13.46,24.77,2.22
2020,6,9,113.56,3.95,96.64,2.83,116.62,58.75,0.86,23.1,13.58,24.74,2.07
2020,6,10,128.06,3.85,96.83,2.83,133.25,59.5,1.64,21.44,12.38,23.55,1.82
2020,6,11,176.38,4.63,96.56,3.38,178.69,57.44,0.09,23.17,12.73,25.13,2.28
2020,6,12,176.44,5.34,96.44,3.52,178.0,54.0,11.13,24.98,14.09,25.98,2.0
2020,6,13,65.0,7.28,96.43,5.83,66.88,55.19,0.06,24.8,13.98,26.19,2.27
2020,6,14,111.12,8.08,96.82,6.55,125.06,54.62,0.79,23.8,13.01,25.7,2.66
2020,6,15,263.0,5.98,97.2,4.35,261.94,46.56,0.0,22.55,8.6,24.51,2.58
2020,6,16,245.0,4.59,96.99,3.44,261.44,39.5,0.0,24.46,8.32,25.74,2.7
2020,6,17,134.88,5.11,96.75,3.62,135.69,44.31,0.0,26.18,10.62,27.98,2.55
2020,6,18,123.88,5.13,96.73,3.62,126.75,47.44,0.0,26.16,11.43,28.06,2.62
2020,6,19,200.5,7.88,96.48,6.23,202.44,43.5,0.0,28.24,10.16,29.06,2.28
2020,6,20,149.69,9.3,97.11,7.34,179.31,44.75,0.0,24.62,10.38,26.48,2.8
2020,6,21,336.06,7.2,97.15,5.09,335.44,43.5,0.0,25.2,10.28,26.98,2.76
2020,6,22,252.38,8.26,97.01,6.1,267.12,46.56,0.0,23.9,10.61,25.65,2.44
2020,6,23,149.25,4.83,97.1,3.35,147.12,52.19,0.02,23.88,11.96,26.71,2.37
2020,6,24,197.31,4.09,97.06,2.93,201.19,46.25,0.0,26.39,12.27,28.97,2.3
2020,6,25,211.5,6.77,96.92,4.73,213.81,39.44,0.0,28.58,11.58,29.98,2.27
2020,6,26,251.94,8.0,96.69,5.34,253.0,28.81,0.0,31.19,9.3,31.27,2.16
2020,6,27,177.06,4.5,96.7,3.01,179.12,38.69,0.47,30.49,13.74,32.36,2.04
2020,6,28,89.25,3.45,96.88,2.64,91.12,47.56,0.72,29.12,15.55,31.85,2.66
2020,6,29,94.12,3.38,96.85,2.79,93.06,48.88,0.1,29.12,15.78,32.29,2.7
2020,6,30,174.38,2.64,96.74,2.05,182.31,42.0,0.32,30.08,14.15,33.08,2.68
2020,7,1,174.81,2.98,96.63,1.98,207.06,35.56,0.0,31.87,12.73,34.33,2.45
2020,7,2,168.62,5.44,96.62,3.97,197.0,32.0,0.0,32.06,10.84,33.5,2.77
2020,7,3,135.31,4.85,96.66,3.51,162.94,31.69,0.46,31.33,10.78,32.87,2.55
2020,7,4,318.88,7.51,96.98,6.18,302.75,44.5,0.01,26.98,12.75,29.45,2.76
2020,7,5,180.0,7.22,96.96,5.62,194.31,47.94,0.0,24.69,11.3,27.22,2.8
2020,7,6,317.38,5.89,96.6,4.54,331.19,41.88,0.0,25.99,10.45,28.35,2.65
2020,7,7,297.75,9.19,96.63,7.09,297.56,42.38,0.0,26.62,11.0,28.39,2.81
2020,7,8,234.75,4.38,96.81,3.29,232.75,42.5,0.0,28.03,12.05,30.85,2.79
2020,7,9,147.31,3.2,96.91,2.72,153.31,49.81,0.0,27.34,13.81,30.98,2.88
2020,7,10,135.25,3.62,96.81,3.12,136.62,52.06,0.0,27.36,14.79,30.63,2.63
2020,7,11,147.88,3.02,96.83,2.44,152.81,49.69,0.28,29.01,15.72,32.09,2.48
2020,7,12,156.44,3.57,96.85,2.88,161.44,43.5,0.03,30.6,14.95,33.49,2.52
2020,7,13,106.44,2.88,96.79,2.25,104.94,36.25,0.4,30.33,12.24,32.65,2.45
2020,7,14,99.62,2.92,96.65,2.14,110.75,46.38,4.21,28.25,14.94,30.91,2.33
2020,7,15,147.0,4.14,96.73,3.13,149.75,52.5,2.71,28.12,15.96,30.12,2.09
2020,7,16,56.56,3.97,96.87,2.95,51.0,57.81,3.42,27.23,17.52,29.77,2.38
2020,7,17,97.38,4.57,96.69,3.3,109.56,46.56,0.44,26.84,13.62,29.62,2.47
2020,7,18,180.56,3.06,96.7,2.16,177.44,51.0,1.77,26.06,14.55,28.73,2.45
2020,7,19,120.12,3.83,96.81,2.72,146.56,49.06,0.0,26.47,13.44,29.82,2.38
2020,7,20,95.25,3.88,97.09,3.04,93.75,49.19,0.01,26.39,13.26,29.51,2.65
2020,7,21,130.62,3.42,97.16,2.9,131.62,47.12,0.01,27.22,13.78,30.27,2.54
2020,7,22,121.25,3.86,97.05,3.06,121.12,50.06,0.0,26.94,14.02,29.92,2.62
2020,7,23,168.56,3.83,96.75,2.93,170.06,37.81,0.0,28.12,10.79,30.3,2.81
2020,7,24,201.69,3.71,96.57,2.7,204.56,32.0,0.0,30.45,10.14,32.47,2.52
2020,7,25,139.25,3.91,96.73,2.65,136.12,38.69,0.0,30.1,13.73,32.48,2.61
2020,7,26,176.38,3.46,96.82,2.44,178.19,37.31,0.0,31.26,13.27,33.8,2.41
2020,7,27,77.44,3.23,96.98,2.54,74.06,35.75,0.0,30.8,12.51,33.37,2.59
2020,7,28,87.56,3.66,96.85,2.86,85.62,34.12,0.0,29.67,10.61,31.71,2.49
2020,7,29,169.94,3.49,96.89,2.7,168.75,36.75,0.0,28.98,11.22,31.23,2.61
2020,7,30,175.75,3.48,97.02,2.62,174.81,34.5,0.0,28.98,10.31,31.12,2.56
2020,7,31,175.88,3.05,97.0,2.34,175.25,32.69,0.0,30.05,10.33,32.24,2.54
2020,8,1,191.38,3.27,96.82,2.31,191.81,24.62,0.0,31.92,7.44,33.52,2.59
2020,8,2,208.75,4.54,96.61,2.98,208.94,22.44,0.0,32.97,6.78,34.54,2.47
2020,8,3,217.94,5.47,96.36,4.2,219.06,25.94,0.05,33.63,8.65,34.4,2.17
2020,8,4,71.31,4.62,96.4,3.84,72.25,42.62,0.0,30.28,15.37,32.83,1.83
2020,8,5,105.19,5.34,96.54,4.4,102.0,40.12,0.0,27.54,11.75,30.83,2.27
2020,8,6,98.19,5.06,96.77,3.78,141.25,42.5,0.0,26.4,10.87,29.25,2.32
2020,8,7,103.56,3.33,96.94,2.34,114.56,46.56,0.0,27.17,12.5,30.57,2.33
2020,8,8,105.12,4.34,96.98,3.25,118.69,47.25,0.0,27.47,13.3,30.36,2.3
2020,8,9,102.56,4.73,96.79,3.53,101.31,41.56,0.0,28.26,12.82,30.84,2.17
2020,8,10,119.06,4.45,96.79,3.51,117.81,45.62,0.0,27.45,13.8,30.51,2.35
2020,8,11,175.12,3.2,96.88,2.74,160.31,48.94,0.0,27.9,14.5,31.12,2.33
2020,8,12,175.19,4.14,96.88,3.41,178.38,48.19,0.02,29.55,15.52,32.48,2.32
2020,8,13,170.06,3.59,96.94,2.8,172.31,41.56,0.05,31.31,14.58,33.93,2.13
2020,8,14,227.62,3.65,96.84,2.88,230.31,31.75,0.01,33.39,12.54,34.86,2.02
2020,8,15,182.88,4.88,96.71,3.45,183.75,29.81,0.34,33.4,11.37,35.08,1.92
2020,8,16,246.88,7.15,96.64,5.59,247.06,30.06,0.06,33.5,10.99,34.76,1.98
2020,8,17,207.5,4.19,96.67,3.24,208.56,35.19,0.01,32.77,13.16,34.23,1.96
2020,8,18,164.94,5.64,96.59,4.27,166.88,36.94,0.01,32.76,12.58,34.39,2.1
2020,8,19,162.12,5.39,96.42,4.15,164.0,38.88,0.0,32.02,13.05,33.58,2.25
2020,8,20,176.19,5.06,96.45,3.7,180.06,38.38,0.0,32.02,12.57,33.79,2.07
2020,8,21,142.25,4.48,96.81,3.6,143.56,48.75,0.0,30.74,16.48,33.37,2.12
2020,8,22,143.81,2.59,96.95,2.04,140.12,45.81,0.0,31.92,16.76,34.66,2.05
2020,8,23,178.88,4.71,96.84,3.58,206.12,39.06,0.0,31.48,14.63,34.03,2.2
2020,8,24,220.44,5.81,96.74,4.47,234.06,44.31,0.43,28.57,13.72,31.05,2.25
2020,8,25,182.62,4.59,96.89,3.41,195.44,39.19,0.03,28.51,11.41,31.18,2.16
2020,8,26,77.31,3.79,97.09,2.8,74.62,35.0,0.0,27.22,8.27,29.63,2.2
2020,8,27,148.75,2.96,96.95,2.23,145.88,39.0,0.06,28.0,10.04,30.29,2.2
2020,8,28,211.62,3.99,96.4,2.99,213.94,31.19,0.0,29.7,9.48,31.19,2.17
2020,8,29,200.12,5.98,96.07,4.2,201.19,37.25,0.0,30.16,11.46,31.76,1.96
2020,8,30,186.5,5.53,96.29,3.91,187.06,38.38,0.0,31.05,11.12,32.26,1.93
2020,8,31,122.75,6.41,96.49,5.3,124.12,53.94,0.28,28.91,15.36,30.98,1.63
2020,9,1,58.94,5.34,96.66,4.3,56.5,45.56,0.0,24.84,11.03,27.65,2.04
2020,9,2,156.56,3.55,96.61,2.86,159.56,58.81,3.34,24.81,15.85,26.87,1.34
2020,9,3,56.62,4.79,97.2,3.84,55.94,64.56,1.98,24.15,16.68,26.31,1.05
2020,9,4,44.62,6.45,97.46,5.25,44.69,59.81,0.83,24.01,14.78,25.88,1.48
2020,9,5,87.19,6.23,97.0,5.09,88.06,83.69,38.69,23.64,20.56,24.43,0.38
2020,9,6,222.19,3.91,96.68,2.75,221.25,71.75,2.04,24.36,18.23,25.98,1.51
2020,9,7,231.62,3.95,96.78,2.65,246.62,59.62,0.25,24.78,15.01,26.79,1.84
2020,9,8,78.69,4.02,97.17,2.94,79.19,67.0,0.31,24.68,17.18,26.74,1.77
2020,9,9,78.38,4.57,97.32,3.3,78.44,70.62,0.29,25.17,18.43,26.86,1.7
2020,9,10,145.5,2.27,96.85,1.65,145.75,70.06,1.82,25.09,18.57,25.43,1.33
2020,9,11,131.5,3.52,96.55,2.43,134.38,61.69,1.28,24.17,15.69,26.31,1.54
2020,9,12,164.81,2.45,96.79,1.7,164.38,62.44,1.6,24.06,15.68,26.41,1.49
2020,9,13,142.0,4.85,97.19,3.48,170.94,66.0,1.6,22.81,15.66,24.59,1.33
2020,9,14,20.62,6.82,97.31,5.36,20.38,73.12,2.39,21.64,16.23,23.12,1.23
2020,9,15,41.81,6.86,97.21,5.1,42.06,65.88,0.55,22.8,15.21,24.08,1.56
2020,9,16,261.75,5.3,97.08,3.44,261.38,52.44,0.0,24.12,12.46,25.31,1.63
2020,9,17,195.75,4.32,97.01,2.91,195.31,49.56,0.0,24.54,11.51,25.7,1.65
2020,9,18,201.81,3.55,97.04,2.42,200.94,45.94,0.0,26.32,12.55,26.16,1.68
2020,9,19,138.44,2.52,97.12,1.66,179.44,52.69,0.01,26.97,15.26,28.13,1.59
