-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 08/01/2023 
Location: Latitude  35.0382   Longitude 9.4849 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 408.34 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
2021,9,8,25.01,31.01,19.73,56.94,0.95,2.18,4.21,0.65
2021,9,9,28.39,36.03,22.68,52.12,0.62,3.24,5.54,0.3
2021,9,10,27.35,35.58,21.32,59.81,0.14,4.02,5.84,1.34
2021,9,11,26.95,34.46,20.69,47.5,0.0,4.31,6.56,1.69
2021,9,12,25.46,33.69,18.19,47.56,0.01,2.52,3.56,1.75
2021,9,13,25.86,33.74,19.54,55.44,0.0,2.38,5.3,0.49
2021,9,14,26.68,34.34,19.8,54.19,0.0,3.14,4.76,1.88
2021,9,15,27.89,35.73,20.77,44.75,0.0,2.98,4.51,1.51
2021,9,16,28.5,37.08,21.81,46.12,0.0,3.66,5.74,1.68
2021,9,17,29.47,37.89,21.72,34.25,0.0,4.42,7.33,2.77
2021,9,18,30.75,38.15,25.26,20.81,0.0,3.52,5.66,1.83
2021,9,19,29.46,38.83,22.45,27.62,0.0,3.11,5.77,0.48
2021,9,20,25.89,33.07,19.88,58.44,4.41,3.04,4.09,0.74
2021,9,21,25.55,32.27,21.27,56.19,0.25,4.93,8.09,2.72
2021,9,22,24.28,29.84,19.32,68.69,0.19,2.69,3.85,1.49
2021,9,23,23.53,28.82,19.39,70.75,0.02,2.53,6.05,0.57
2021,9,24,27.07,34.18,21.37,46.19,0.0,3.22,4.3,0.56
2021,9,25,29.13,40.22,21.58,35.25,0.0,3.07,5.58,1.08
2021,9,26,26.99,36.0,21.09,62.69,0.0,2.26,4.99,0.85
2021,9,27,26.15,33.64,20.21,59.19,0.0,2.67,5.65,1.3
2021,9,28,25.99,33.28,19.69,55.12,0.29,2.33,4.07,0.55
2021,9,29,24.36,32.43,18.28,49.44,0.01,3.3,6.7,1.16
2021,9,30,22.65,29.76,16.4,51.0,0.04,4.12,6.45,2.13
2021,10,1,22.86,28.55,16.89,53.5,0.62,1.75,2.78,0.45
2021,10,2,22.57,26.27,19.02,60.81,3.86,2.24,3.04,1.12
2021,10,3,23.08,30.65,17.48,66.31,0.04,3.96,6.5,1.55
2021,10,4,25.14,34.2,17.82,56.56,0.01,4.05,7.56,1.5
2021,10,5,24.61,33.37,18.79,57.81,0.14,3.39,6.72,0.18
2021,10,6,22.74,28.48,18.65,64.75,0.29,5.16,7.59,2.84
2021,10,7,20.64,27.33,15.66,52.56,0.07,4.91,6.74,3.07
2021,10,8,18.97,26.89,12.6,51.62,0.01,4.49,6.95,2.73
2021,10,9,19.37,25.48,12.83,54.56,0.36,2.41,3.92,0.53
2021,10,10,18.53,24.19,14.16,61.75,0.59,3.96,5.85,2.2
2021,10,11,17.6,25.06,11.59,59.44,0.12,3.29,4.61,2.27
2021,10,12,18.5,26.6,11.02,57.12,0.02,3.0,4.7,1.91
2021,10,13,18.31,25.89,12.73,50.19,0.54,4.52,6.05,3.23
2021,10,14,15.63,21.28,10.95,58.31,1.41,7.01,9.83,4.41
2021,10,15,14.85,22.48,8.4,55.44,0.0,4.14,6.64,0.96
2021,10,16,17.48,26.11,11.36,46.69,0.0,3.9,6.36,0.89
2021,10,17,18.8,26.98,11.64,49.25,0.0,2.63,3.78,0.48
2021,10,18,17.3,23.65,11.78,63.38,0.11,2.24,3.08,1.41
2021,10,19,16.08,22.5,10.95,68.88,0.24,3.53,5.2,2.29
2021,10,20,16.47,23.5,10.77,75.25,0.29,2.77,4.32,1.7
2021,10,21,18.65,26.08,12.85,70.19,0.44,3.16,5.42,1.43
2021,10,22,20.43,27.66,15.2,63.81,0.03,2.56,4.18,1.71
2021,10,23,19.73,24.17,16.81,68.69,0.95,3.19,5.38,0.25
2021,10,24,18.94,24.42,14.72,69.62,2.8,4.8,7.34,3.08
2021,10,25,18.25,22.86,15.2,72.38,4.22,6.5,10.12,2.57
2021,10,26,17.83,23.36,13.87,72.06,0.21,5.4,8.55,3.54
2021,10,27,16.64,23.15,11.88,66.94,0.02,3.99,5.95,2.35
2021,10,28,16.23,22.93,10.23,69.19,1.72,1.98,3.24,0.97
2021,10,29,17.32,25.14,10.87,62.12,0.02,2.6,4.62,0.83
2021,10,30,17.65,24.61,12.94,55.25,0.0,2.24,4.66,0.95
2021,10,31,20.73,29.8,14.77,47.62,0.01,2.77,5.42,0.66
2021,11,1,22.3,29.62,16.09,54.0,0.02,3.3,4.12,2.73
2021,11,2,21.41,28.49,15.51,59.12,0.02,3.94,6.28,1.73
2021,11,3,21.29,28.74,15.99,46.94,0.0,6.72,11.68,3.45
2021,11,4,17.82,24.15,14.12,50.44,0.01,3.12,4.88,1.03
2021,11,5,16.87,23.48,12.58,68.5,0.06,3.1,4.73,0.73
2021,11,6,16.23,23.17,12.41,67.56,0.34,3.84,5.2,2.28
2021,11,7,13.98,21.3,7.78,40.31,0.0,5.16,7.92,3.21
2021,11,8,13.45,20.37,7.49,54.44,0.01,2.48,4.87,0.58
2021,11,9,12.53,19.62,7.61,61.62,0.0,2.78,4.81,0.66
2021,11,10,12.42,19.59,6.98,56.25,0.0,4.09,6.74,2.08
2021,11,11,13.13,20.98,7.63,50.69,0.0,3.66,5.54,2.48
2021,11,12,13.45,21.07,7.73,38.75,0.0,4.45,6.75,3.22
2021,11,13,13.45,21.65,7.66,41.38,0.0,3.55,4.3,2.91
2021,11,14,13.95,22.24,7.49,47.56,0.0,3.3,4.32,2.41
2021,11,15,13.81,21.55,9.43,43.5,0.0,3.39,5.17,1.49
2021,11,16,13.08,19.53,9.33,56.69,1.05,4.52,7.59,2.12
2021,11,17,13.8,19.96,8.51,64.0,0.02,2.95,4.02,1.49
2021,11,18,13.6,19.19,10.1,62.38,0.04,1.93,2.43,1.0
2021,11,19,12.79,19.91,7.98,74.94,0.03,3.48,5.1,2.63
2021,11,20,12.62,19.26,7.17,72.88,0.0,2.62,4.15,1.51
2021,11,21,12.76,17.78,9.34,78.12,3.31,4.16,7.52,2.44
2021,11,22,12.73,19.23,8.51,74.38,0.01,4.77,7.77,3.35
2021,11,23,13.28,20.61,7.86,60.81,0.02,2.69,3.59,1.23
2021,11,24,13.61,20.03,9.71,59.31,0.01,3.24,5.95,1.48
2021,11,25,11.9,18.19,8.35,59.88,0.75,3.39,5.76,1.84
2021,11,26,10.81,17.56,5.55,67.06,0.22,6.08,9.26,4.12
2021,11,27,11.77,18.84,8.37,57.12,3.14,5.97,9.1,3.33
2021,11,28,9.8,15.34,6.3,63.94,2.14,6.34,8.77,3.74
2021,11,29,8.53,16.1,3.52,58.88,0.15,8.05,14.07,3.35
2021,11,30,9.37,15.99,2.9,70.25,0.27,2.84,4.01,1.38
2021,12,1,10.08,16.17,6.08,73.88,0.05,4.0,7.07,1.23
2021,12,2,8.62,15.01,4.25,72.62,0.01,7.0,10.9,4.91
2021,12,3,8.03,11.21,5.91,66.38,1.1,6.83,9.77,3.51
2021,12,4,8.49,16.09,4.04,62.44,0.07,5.27,7.51,3.04
2021,12,5,9.76,18.51,4.79,55.0,0.05,6.05,7.33,4.69
2021,12,6,7.89,11.43,4.99,66.0,1.02,7.9,11.41,4.87
2021,12,7,9.34,17.89,3.91,66.38,0.05,5.94,7.63,3.38
2021,12,8,10.49,19.2,5.98,49.38,0.02,7.77,9.8,6.46
2021,12,9,8.54,13.84,4.82,62.81,0.24,5.86,9.59,3.39
2021,12,10,9.58,16.81,4.0,61.0,0.01,7.04,11.35,4.02
2021,12,11,8.61,13.19,4.92,68.19,1.78,6.55,10.4,4.23
2021,12,12,6.82,13.33,2.99,74.75,0.65,5.0,8.88,3.16
2021,12,13,6.48,13.74,1.76,74.19,0.12,3.76,5.98,2.16
2021,12,14,8.2,17.0,2.28,50.44,0.0,2.21,3.3,0.06
2021,12,15,8.56,15.08,4.69,47.88,0.02,1.88,2.34,0.71
2021,12,16,8.0,15.48,1.83,47.62,0.0,2.02,3.49,0.14
2021,12,17,8.42,15.13,4.37,47.31,0.0,1.91,2.77,1.21
2021,12,18,8.18,17.15,2.82,56.94,0.0,2.55,3.61,1.43
2021,12,19,6.94,13.97,3.21,77.94,0.0,2.89,4.52,0.32
2021,12,20,9.5,18.62,3.58,58.25,0.0,3.3,5.77,0.12
2021,12,21,8.84,16.01,4.19,69.38,0.0,3.05,4.02,1.13
2021,12,22,12.74,22.58,6.55,55.88,0.0,3.34,4.72,2.36
2021,12,23,11.23,17.51,7.4,72.31,0.0,2.35,3.2,0.98
2021,12,24,10.23,17.12,5.51,76.75,0.01,3.95,6.69,2.39
2021,12,25,11.6,17.67,8.07,72.31,0.0,5.82,8.84,3.94
2021,12,26,12.81,20.81,8.08,64.75,0.01,5.02,7.57,3.35
2021,12,27,12.87,18.92,7.89,70.81,0.01,3.62,4.6,2.31
2021,12,28,13.15,20.98,8.91,64.25,0.0,4.82,7.54,3.58
2021,12,29,13.21,21.85,8.82,70.0,0.0,6.03,8.76,3.74
2021,12,30,13.26,21.47,9.05,64.31,0.0,6.1,10.22,3.57
2021,12,31,13.02,21.19,7.97,63.81,0.0,4.02,5.73,0.8
2022,1,1,12.38,20.66,6.44,61.88,0.0,2.26,3.16,0.95
2022,1,2,13.03,21.79,7.16,47.38,0.0,2.02,3.34,0.23
2022,1,3,13.55,23.32,7.84,41.31,0.0,2.51,3.14,1.53
2022,1,4,12.87,22.15,7.37,35.56,0.0,5.56,7.69,2.95
2022,1,5,12.05,20.93,7.15,44.12,0.0,5.66,7.73,2.92
2022,1,6,7.94,12.12,4.14,72.06,3.54,3.3,4.98,1.98
2022,1,7,6.78,11.6,3.3,77.12,2.27,6.04,10.12,3.12
2022,1,8,8.16,12.31,4.48,72.75,1.39,9.01,13.12,5.22
2022,1,9,8.24,14.65,3.07,75.44,0.63,5.04,7.26,3.23
2022,1,10,9.09,15.25,5.05,79.56,5.34,5.59,8.05,4.21
2022,1,11,6.65,11.91,3.03,74.19,0.63,6.25,10.97,3.58
2022,1,12,6.35,12.72,2.47,78.5,1.91,4.94,8.22,2.51
2022,1,13,5.89,10.43,3.05,78.44,0.74,6.1,9.41,3.52
2022,1,14,6.83,12.03,2.02,74.5,0.42,5.57,8.52,3.12
2022,1,15,5.62,12.95,0.85,79.0,0.23,3.46,5.1,2.18
2022,1,16,5.93,13.16,1.64,73.38,0.01,3.23,4.98,1.84
2022,1,17,6.58,14.94,0.31,66.56,0.0,2.97,5.36,0.57
2022,1,18,6.55,14.03,1.19,71.75,0.01,2.45,4.84,0.39
2022,1,19,5.84,13.62,-0.11,67.62,0.0,2.68,3.7,0.56
2022,1,20,6.82,15.56,1.12,56.62,0.0,2.67,3.87,1.39
2022,1,21,6.51,14.75,-0.24,52.69,0.0,1.87,3.12,0.3
2022,1,22,6.06,13.9,0.8,77.19,0.22,3.76,5.69,2.42
2022,1,23,5.84,11.21,2.33,77.81,0.24,2.57,4.17,0.27
2022,1,24,6.12,13.32,1.15,60.69,0.01,1.7,2.7,0.32
2022,1,25,5.29,11.76,0.12,71.94,0.04,2.68,3.54,0.23
2022,1,26,5.91,14.1,-0.2,67.81,0.0,2.04,3.6,0.36
2022,1,27,6.71,16.01,-0.2,50.38,0.0,2.2,3.46,0.18
2022,1,28,8.57,16.96,2.3,38.31,0.0,2.29,3.97,1.07
2022,1,29,6.9,14.91,1.39,77.12,0.02,4.97,7.41,2.93
2022,1,30,8.4,18.35,2.17,60.81,0.02,3.47,5.46,1.88
2022,1,31,10.38,21.74,3.14,44.88,0.01,4.12,6.51,2.87
2022,2,1,8.47,12.75,5.29,69.5,0.56,8.64,12.3,5.46
2022,2,2,9.44,15.12,4.13,73.88,0.53,8.96,11.83,7.16
2022,2,3,11.46,20.07,5.5,62.12,0.05,4.27,6.88,1.19
2022,2,4,12.55,22.05,6.48,47.31,0.0,6.76,9.78,4.52
2022,2,5,13.83,22.55,7.49,41.25,0.0,2.99,4.77,0.48
2022,2,6,10.05,15.1,5.88,69.69,0.0,2.05,2.94,1.05
2022,2,7,10.15,20.24,3.84,71.19,0.0,3.63,5.07,2.46
2022,2,8,8.94,16.19,2.81,68.06,0.03,5.21,8.15,2.92
2022,2,9,6.69,13.09,0.77,63.88,0.0,2.65,4.34,0.31
2022,2,10,7.92,16.17,1.54,55.38,0.0,2.72,4.0,0.33
2022,2,11,8.77,16.08,3.88,51.94,0.0,2.54,3.09,2.12
2022,2,12,8.91,15.47,4.53,58.94,0.0,3.07,5.01,1.45
2022,2,13,7.86,13.93,2.76,74.38,0.01,2.17,2.99,1.09
2022,2,14,9.82,17.84,4.81,70.38,0.02,2.06,4.87,0.11
2022,2,15,10.15,17.45,4.76,59.12,0.31,5.02,8.59,1.7
2022,2,16,8.74,16.76,2.64,67.31,0.08,4.68,7.55,3.05
2022,2,17,10.8,18.5,5.48,72.31,0.12,6.16,10.24,3.59
2022,2,18,12.44,22.14,4.86,62.12,0.0,3.38,5.85,0.96
2022,2,19,13.05,19.04,7.66,48.88,0.0,5.41,8.7,3.59
2022,2,20,13.3,20.83,7.98,59.12,0.09,4.95,7.67,3.35
2022,2,21,12.1,22.62,4.78,60.06,0.01,4.13,5.66,2.6
2022,2,22,9.85,15.12,6.49,65.56,0.23,8.05,13.39,3.59
2022,2,23,10.48,18.39,4.96,62.69,0.03,5.4,8.84,2.29
2022,2,24,11.14,19.07,5.11,58.0,0.0,4.89,7.66,1.27
2022,2,25,14.06,23.42,7.7,39.5,0.0,3.46,5.43,2.12
2022,2,26,13.73,22.83,6.88,60.31,6.89,2.55,4.51,1.15
2022,2,27,10.07,15.19,6.3,74.56,4.99,2.45,4.28,0.44
2022,2,28,5.37,7.92,3.74,87.0,17.31,4.87,5.67,4.05
2022,3,1,7.04,13.32,1.65,72.25,0.32,5.26,8.01,3.1
2022,3,2,8.3,16.37,1.04,71.56,0.09,2.89,4.51,0.89
2022,3,3,9.79,18.3,2.81,51.06,0.0,4.25,6.98,1.5
2022,3,4,11.29,19.34,4.48,58.12,0.9,2.01,2.86,1.04
2022,3,5,9.31,14.76,4.65,78.06,8.69,4.03,5.87,2.73
2022,3,6,9.41,15.83,2.64,65.75,0.1,2.41,3.31,0.92
2022,3,7,10.57,16.48,4.86,63.62,0.3,1.88,3.48,0.9
2022,3,8,9.83,13.93,6.44,72.0,1.6,2.15,3.17,0.87
2022,3,9,8.89,15.08,2.81,67.94,0.83,2.24,2.71,1.75
2022,3,10,10.07,18.25,3.08,66.62,0.01,2.87,5.38,0.84
2022,3,11,13.36,20.73,5.69,56.31,0.01,4.38,6.27,3.06
2022,3,12,12.37,17.34,8.65,50.06,0.53,4.77,8.15,2.7
2022,3,13,13.64,21.62,7.88,54.62,0.08,2.34,3.61,0.96
2022,3,14,13.68,21.71,8.54,71.56,0.13,4.51,7.23,1.71
2022,3,15,13.22,19.71,8.66,74.62,0.37,6.2,8.17,3.05
2022,3,16,13.09,20.83,7.6,65.25,0.06,5.47,7.88,3.25
2022,3,17,12.88,20.51,8.21,64.94,0.1,4.43,6.79,1.79
2022,3,18,13.17,21.08,6.59,72.31,1.5,3.68,5.8,2.43
2022,3,19,12.67,16.58,10.44,84.0,21.81,6.06,7.38,4.34
2022,3,20,10.04,11.69,7.68,89.31,25.95,7.58,9.88,4.92
2022,3,21,9.8,14.0,6.9,82.0,11.42,4.3,5.27,2.93
2022,3,22,8.03,11.19,5.19,84.31,2.23,3.95,5.84,2.29
2022,3,23,9.26,14.86,5.15,78.06,0.31,3.23,4.33,1.91
2022,3,24,9.17,15.5,5.05,73.25,0.15,3.59,5.77,1.54
2022,3,25,9.74,16.19,4.11,74.88,0.02,4.44,7.12,2.21
2022,3,26,12.83,20.41,7.49,69.75,0.04,4.97,9.52,1.6
2022,3,27,15.23,23.51,8.19,57.0,0.05,3.7,5.65,2.24
2022,3,28,14.56,23.27,7.78,68.31,0.01,3.08,4.3,1.84
2022,3,29,15.17,22.9,8.98,67.38,3.03,4.53,7.55,2.17
2022,3,30,17.44,26.15,12.52,64.81,8.09,5.56,8.75,2.99
2022,3,31,15.94,23.15,10.01,59.81,0.09,5.25,10.04,2.03
2022,4,1,13.3,20.76,7.32,53.19,0.05,5.59,9.47,2.98
2022,4,2,12.13,20.55,4.58,52.5,0.0,4.8,8.36,2.93
2022,4,3,10.55,17.75,5.19,60.19,0.03,4.35,7.03,1.77
2022,4,4,12.73,20.4,6.94,75.69,0.78,4.93,6.55,3.27
2022,4,5,15.62,24.55,10.33,71.88,0.7,3.84,6.07,2.2
2022,4,6,17.26,28.31,10.41,59.31,0.13,4.33,9.41,0.98
2022,4,7,14.55,21.94,8.77,55.12,0.02,4.52,8.42,0.36
2022,4,8,16.51,24.89,8.85,43.5,0.0,3.67,5.65,0.55
2022,4,9,18.14,27.68,9.28,47.75,0.0,3.72,5.11,2.53
2022,4,10,16.08,24.42,9.09,57.06,0.02,3.55,6.27,1.37
2022,4,11,14.64,23.5,7.38,58.94,0.0,3.83,5.86,1.35
2022,4,12,14.49,22.74,8.3,68.44,0.04,4.26,6.88,1.59
2022,4,13,15.14,21.47,11.52,74.81,0.57,7.3,9.38,4.55
2022,4,14,14.83,18.98,12.29,79.38,3.18,6.94,8.6,5.62
2022,4,15,15.26,21.38,10.83,73.31,2.4,8.58,11.33,5.65
2022,4,16,14.44,20.64,8.84,55.19,0.09,7.28,9.97,4.47
2022,4,17,16.8,24.81,9.9,56.0,1.56,6.45,8.64,2.85
2022,4,18,14.08,22.32,6.07,53.88,0.0,4.4,6.93,1.37
2022,4,19,15.99,25.15,6.46,42.19,0.0,4.89,7.98,2.3
2022,4,20,20.6,31.19,11.15,29.31,0.04,5.8,11.13,2.45
2022,4,21,19.98,27.65,11.82,44.88,3.29,4.77,8.88,2.23
2022,4,22,17.01,26.31,8.2,45.88,0.0,3.24,5.38,1.55
2022,4,23,18.78,27.85,9.75,33.19,0.0,4.26,6.51,2.05
2022,4,24,17.7,26.5,9.27,44.62,0.0,3.6,5.66,0.98
2022,4,25,17.23,25.98,11.08,47.5,0.0,3.83,4.87,2.4
2022,4,26,17.37,25.81,10.55,38.88,0.0,3.34,5.4,1.97
2022,4,27,16.8,23.87,10.93,42.38,0.31,4.02,6.57,2.31
2022,4,28,17.46,23.81,13.33,45.88,0.3,7.36,9.96,4.64
2022,4,29,15.05,21.19,11.3,62.75,1.05,5.55,6.98,3.5
2022,4,30,13.23,16.73,10.6,65.12,0.8,4.98,6.67,3.52
2022,5,1,16.4,24.05,10.18,54.38,0.16,5.35,7.91,2.72
2022,5,2,18.31,25.8,9.48,53.88,0.14,3.28,4.43,1.6
2022,5,3,20.64,28.73,13.74,40.94,0.01,2.87,5.89,0.7
2022,5,4,21.01,31.7,11.83,49.19,0.02,4.92,8.73,1.34
2022,5,5,21.4,30.87,13.2,51.38,0.18,6.86,11.95,2.5
2022,5,6,17.66,23.93,12.7,50.81,0.18,8.55,11.68,4.49
2022,5,7,15.68,21.44,9.17,63.56,2.97,5.02,7.23,3.08
2022,5,8,17.19,23.81,10.89,61.31,0.62,4.54,7.48,2.7
2022,5,9,17.78,25.02,10.4,53.75,0.54,4.13,5.55,2.16
2022,5,10,16.34,21.69,10.58,67.19,2.54,2.88,4.3,1.97
2022,5,11,16.93,23.25,10.51,60.56,0.17,3.76,4.96,1.66
2022,5,12,18.73,26.33,10.39,43.31,0.0,2.41,3.33,0.66
2022,5,13,21.69,30.74,12.33,37.75,0.0,2.94,4.73,1.2
2022,5,14,23.83,32.47,15.45,33.44,0.0,1.92,2.98,0.21
2022,5,15,26.17,34.77,16.9,26.62,0.0,6.12,8.84,2.12
2022,5,16,27.61,36.1,20.99,30.19,0.02,3.14,5.28,1.28
2022,5,17,26.44,34.67,19.91,32.88,0.01,2.15,3.54,0.12
2022,5,18,24.32,32.09,16.51,36.88,0.0,3.66,5.39,0.23
2022,5,19,22.91,30.83,15.21,39.19,0.0,4.23,6.46,2.26
2022,5,20,21.11,28.48,14.44,52.12,0.06,3.4,5.37,1.37
2022,5,21,21.07,30.93,11.73,45.06,0.05,2.79,3.77,1.62
2022,5,22,25.63,35.36,15.84,25.94,0.0,2.86,4.66,0.02
2022,5,23,27.75,37.14,18.06,21.88,0.0,2.67,4.09,0.38
2022,5,24,29.46,38.29,20.67,18.5,0.25,4.6,7.2,2.75
2022,5,25,28.6,36.29,20.97,25.81,0.02,5.39,8.25,2.03
2022,5,26,24.62,33.8,17.01,49.06,0.02,5.19,8.17,2.6
2022,5,27,22.55,30.26,15.4,49.69,0.07,5.51,8.53,3.38
2022,5,28,23.92,31.48,16.41,44.06,0.03,6.93,11.31,3.27
2022,5,29,26.86,35.01,17.58,31.0,0.0,5.3,8.31,1.7
2022,5,30,28.62,37.04,21.93,35.81,0.39,3.81,6.16,0.99
2022,5,31,29.15,38.5,20.39,41.31,0.67,4.23,9.62,1.11
2022,6,1,30.1,39.51,22.69,30.25,0.08,3.37,5.89,1.91
2022,6,2,31.5,40.71,23.78,25.38,0.0,4.64,7.79,2.09
2022,6,3,30.47,39.73,21.57,29.25,0.02,3.77,5.59,2.02
2022,6,4,30.08,39.87,21.04,24.38,0.0,3.51,5.07,2.18
2022,6,5,31.37,41.3,21.16,23.25,0.0,3.84,5.0,2.86
2022,6,6,31.24,40.77,20.6,26.94,0.14,3.84,5.95,0.94
2022,6,7,29.76,41.03,22.04,41.62,24.25,3.34,6.3,0.62
2022,6,8,27.99,35.84,21.8,45.62,0.02,3.16,4.98,1.35
2022,6,9,27.35,34.45,20.53,39.06,0.0,5.18,8.61,0.62
2022,6,10,23.37,30.19,17.08,45.88,0.0,7.61,9.95,3.82
2022,6,11,23.53,31.48,14.78,47.94,0.0,4.28,5.88,2.48
2022,6,12,25.41,33.58,16.63,39.69,0.0,3.12,4.27,1.5
2022,6,13,26.24,34.28,17.87,37.31,0.0,3.65,6.29,0.16
2022,6,14,28.15,37.5,18.76,34.56,0.0,3.45,5.66,0.84
2022,6,15,27.65,35.3,20.61,33.62,0.0,2.66,4.34,1.34
2022,6,16,27.82,36.19,19.29,36.62,0.0,2.76,3.83,2.05
2022,6,17,28.65,36.31,21.48,33.81,0.0,2.45,4.32,1.37
2022,6,18,28.51,35.93,21.26,33.44,0.0,3.09,6.2,0.7
2022,6,19,26.83,34.81,18.82,43.81,0.0,3.65,6.91,2.03
2022,6,20,26.98,35.21,19.59,48.5,0.0,3.24,6.13,0.98
2022,6,21,26.61,35.16,19.48,40.56,0.0,2.94,4.89,1.06
2022,6,22,28.45,38.42,18.76,32.88,0.0,2.91,4.1,1.84
2022,6,23,30.28,39.36,21.83,27.88,0.0,2.34,4.12,0.39
2022,6,24,30.37,39.25,22.51,26.44,0.0,3.27,5.95,0.3
2022,6,25,30.44,40.41,21.05,30.56,0.01,3.97,6.22,1.44
2022,6,26,32.38,42.24,23.4,30.06,0.0,3.53,5.67,1.25
2022,6,27,33.63,43.48,24.87,28.12,0.0,3.44,6.44,0.66
2022,6,28,33.39,43.75,25.33,34.88,0.0,4.31,7.33,0.2
2022,6,29,31.17,40.37,22.6,44.56,0.1,3.94,5.85,2.05
2022,6,30,33.76,42.9,26.44,29.75,0.01,3.48,7.3,1.46
2022,7,1,35.65,44.83,26.35,20.62,0.0,4.22,8.15,1.76
2022,7,2,35.3,46.05,25.71,23.06,0.0,2.76,4.64,0.56
2022,7,3,33.0,40.83,26.15,30.31,0.01,3.37,6.52,0.1
2022,7,4,34.18,42.34,27.24,20.5,0.01,2.69,6.2,0.37
2022,7,5,34.06,42.28,26.12,21.56,0.0,2.91,5.12,0.59
2022,7,6,35.1,43.66,26.28,21.75,0.26,2.8,5.38,1.0
2022,7,7,33.73,41.72,26.62,32.12,4.3,2.8,5.0,1.28
2022,7,8,29.08,36.97,21.88,37.88,0.0,5.38,7.24,3.56
2022,7,9,27.47,34.47,20.35,42.25,0.0,4.8,6.21,2.38
2022,7,10,26.37,33.09,19.7,41.31,0.0,4.43,6.35,1.29
2022,7,11,26.88,34.19,19.22,38.94,0.0,3.09,6.21,1.06
2022,7,12,27.87,36.83,20.1,43.38,0.0,3.56,8.77,0.27
2022,7,13,28.9,37.82,20.9,47.94,0.0,3.56,7.37,1.75
2022,7,14,27.82,34.41,21.01,47.75,0.0,3.12,5.5,1.09
2022,7,15,28.12,35.41,21.44,44.19,0.0,2.84,5.48,0.36
2022,7,16,27.82,35.48,20.39,42.0,0.0,2.97,5.48,0.57
2022,7,17,28.16,35.9,21.27,39.0,0.0,3.16,5.97,0.46
2022,7,18,28.25,36.55,20.13,43.75,0.0,2.94,5.23,0.33
2022,7,19,29.75,38.17,21.76,38.38,0.0,3.55,7.41,1.4
2022,7,20,29.78,38.7,21.05,41.38,1.61,4.3,7.59,1.85
2022,7,21,30.02,36.92,22.97,44.31,0.35,3.03,6.33,1.1
2022,7,22,30.39,37.47,24.3,40.19,0.37,2.84,6.48,0.59
2022,7,23,29.38,36.4,22.48,41.81,0.05,3.37,6.06,1.22
2022,7,24,29.57,37.37,22.49,33.69,0.0,2.59,4.41,1.41
2022,7,25,30.59,38.62,22.7,25.44,0.0,2.91,4.04,1.73
2022,7,26,32.25,40.39,23.74,21.88,0.0,3.05,4.1,2.22
2022,7,27,33.76,42.11,25.39,21.0,0.0,2.54,4.7,1.12
2022,7,28,31.66,39.99,23.68,37.62,0.01,3.43,5.45,1.35
2022,7,29,31.55,40.25,23.08,44.38,0.0,3.49,7.2,1.0
2022,7,30,33.37,42.05,25.28,32.56,0.0,2.2,5.13,0.87
2022,7,31,32.99,41.42,24.95,29.12,0.0,3.3,7.09,1.89
2022,8,1,31.19,38.87,24.15,40.75,0.17,1.98,4.22,0.62
2022,8,2,29.88,36.38,24.01,42.44,0.25,4.47,5.73,3.05
2022,8,3,28.75,35.36,22.02,41.56,0.0,4.13,6.2,1.95
2022,8,4,28.8,35.47,21.8,41.06,0.0,3.52,6.02,1.1
2022,8,5,29.67,36.12,21.98,47.62,0.28,2.12,4.55,1.09
2022,8,6,31.5,39.33,24.21,35.75,0.05,4.04,6.68,2.04
2022,8,7,30.44,36.49,22.65,36.19,0.01,3.37,5.36,2.1
2022,8,8,31.12,37.73,23.64,34.0,0.04,3.44,6.26,0.82
2022,8,9,31.11,38.13,24.6,36.06,0.0,3.6,7.16,0.47
2022,8,10,30.36,38.37,23.14,43.62,0.0,2.0,7.3,0.07
2022,8,11,29.83,36.9,23.25,45.12,0.0,2.4,5.95,0.91
2022,8,12,29.35,36.12,22.64,42.19,0.0,2.62,4.2,1.11
2022,8,13,31.67,40.36,22.28,38.81,0.0,2.31,3.34,1.12
2022,8,14,34.79,43.02,26.8,23.38,0.0,4.31,7.13,0.51
2022,8,15,35.09,43.66,27.98,21.38,0.03,6.67,11.23,2.43
2022,8,16,33.97,42.86,25.95,29.56,0.0,3.51,5.93,1.12
2022,8,17,33.8,43.83,24.42,38.56,0.0,4.58,8.15,1.88
2022,8,18,34.44,43.48,26.5,28.12,0.01,6.38,11.38,2.77
